~~~~~~~~~~~~~~~
Text File : monsname_kor.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	알
ZKN_ULMOON_490_000	
ZKN_ULMOON_491_000	
ZKN_ULMOON_492_000	
ZKN_ULMOON_493_000	
ZKN_ULMOON_494_000	
ZKN_ULMOON_495_000	
ZKN_ULMOON_496_000	
ZKN_ULMOON_497_000	
ZKN_ULMOON_498_000	
ZKN_ULMOON_499_000	
ZKN_ULMOON_500_000	
ZKN_ULMOON_501_000	
ZKN_ULMOON_502_000	
ZKN_ULMOON_503_000	
ZKN_ULMOON_504_000	
ZKN_ULMOON_505_000	
ZKN_ULMOON_506_000	영리해서 트레이너가 하는 말을 잘 따르기 때문에 초보자라도 키우기 쉬워서 인기 있는 포켓몬이다.
ZKN_ULMOON_507_000	먼 옛날의 벽화에 모습이 그려져 있을 정도로 오랫동안 인간과 생활을 함께해 왔다.
ZKN_ULMOON_508_000	길고 두꺼운 털을 가졌다. 옛날 추운 지방에서는 한 집에 1마리씩 바랜드를 키웠다.
ZKN_ULMOON_509_000	
ZKN_ULMOON_510_000	
ZKN_ULMOON_511_000	
ZKN_ULMOON_512_000	
ZKN_ULMOON_513_000	
ZKN_ULMOON_514_000	
ZKN_ULMOON_515_000	
ZKN_ULMOON_516_000	
ZKN_ULMOON_517_000	
ZKN_ULMOON_518_000	
ZKN_ULMOON_519_000	
ZKN_ULMOON_520_000	
ZKN_ULMOON_521_000	
ZKN_ULMOON_522_000	
ZKN_ULMOON_523_000	
ZKN_ULMOON_524_000	땅이 갈라진 곳의 단층에서 발견되었다. 몸을 구성하는 성분은 수백 년도 전의 흙이다.
ZKN_ULMOON_525_000	오렌지색 결정은 큰 에너지의 덩어리다. 가치가 있어 노려지는 일도 있다.
ZKN_ULMOON_526_000	태양 광선을 흡수해서 에너지를 쏜다. 평소에는 땅속 깊은 곳에 몸을 숨기고 있다.
ZKN_ULMOON_527_000	
ZKN_ULMOON_528_000	
ZKN_ULMOON_529_000	
ZKN_ULMOON_530_000	
ZKN_ULMOON_531_000	
ZKN_ULMOON_532_000	
ZKN_ULMOON_533_000	
ZKN_ULMOON_534_000	
ZKN_ULMOON_535_000	
ZKN_ULMOON_536_000	
ZKN_ULMOON_537_000	
ZKN_ULMOON_538_000	
ZKN_ULMOON_539_000	
ZKN_ULMOON_540_000	
ZKN_ULMOON_541_000	
ZKN_ULMOON_542_000	
ZKN_ULMOON_543_000	
ZKN_ULMOON_544_000	
ZKN_ULMOON_545_000	
ZKN_ULMOON_546_000	공격당하면 몸에 있는 솜을 날려 미끼로 쓴다. 날린 솜은 또 금방 자라난다.
ZKN_ULMOON_547_000	특정한 서식지가 정해져 있지 않다. 회오리바람을 타고 여기저기에 나타나서는 장난을 친다.
ZKN_ULMOON_548_000	깨끗한 물과 흙을 좋아한다. 서식지의 환경이 나빠지면 새로운 장소로 무리가 이동한다.
ZKN_ULMOON_549_000	아름다워서 다른 포켓몬들에게 사랑받는다. 머리의 꽃은 손질을 게을리하면 금방 상해서 시든다.
ZKN_ULMOON_550_000	난폭해서 배쓰나이 무리가 나타난 호수에는 가재군이나 가재장군 정도밖에 남지 않게 된다.
ZKN_ULMOON_551_000	아직 사냥은 서툴러서 주로 사막에서 객사한 것을 먹는다. 사막의 청소부라 불린다.
ZKN_ULMOON_552_000	먹이의 일부는 모래 속에 묻어서 사냥에 실패했을 때의 비상식량으로 삼는다.
ZKN_ULMOON_553_000	플라이곤이 일으키는 모래바람에 몸을 숨기고 먹이가 오는 것을 가만히 기다리고 있다.
ZKN_ULMOON_554_000	
ZKN_ULMOON_555_000	
ZKN_ULMOON_556_000	
ZKN_ULMOON_557_000	
ZKN_ULMOON_558_000	
ZKN_ULMOON_559_000	축 늘어난 가죽을 목까지 끌어올려서 가드한다. 가죽이 늘어난 개체일수록 대단하다고 한다.
ZKN_ULMOON_560_000	침을 뱉어서 상대를 도발한다. 정해진 영역을 가지고 있으며 평생 그곳을 벗어나지 않고 산다.
ZKN_ULMOON_561_000	
ZKN_ULMOON_562_000	
ZKN_ULMOON_563_000	
ZKN_ULMOON_564_000	수심 1000m의 심해에서 육지에 이르기까지 넓은 범위를 사냥터로 삼았다.
ZKN_ULMOON_565_000	단단한 등껍질을 더욱 튼튼하게 만들기 위해 잡은 먹이는 껍질이나 뼈까지 남기지 않고 먹는다.
ZKN_ULMOON_566_000	화석에서 복원되었다. 날개는 있지만 아직 나는 것은 불가능한 고대의 새포켓몬.
ZKN_ULMOON_567_000	새포켓몬의 조상이라 불린다. 날갯짓하는 근육은 아직 약해서 도움닫기를 하지 않으면 날 수 없다.
ZKN_ULMOON_568_000	트림처럼 내뱉는 가스는 어린아이가 들이마시면 치명적일 정도로 위험하다.
ZKN_ULMOON_569_000	알로라의 더스트나가 좀 더 강인한 것은 질뻐기라는 천적이 있기 때문이라고 전해진다.
ZKN_ULMOON_570_000	평소에 수다스러운 아이가 과묵해졌다면 조로아가 둔갑한 것일지도 모른다.
ZKN_ULMOON_571_000	인간에게 거처를 들킬 위기에 처하면 환상을 보여줘서 숲을 떠돌게 한다고 전해진다.
ZKN_ULMOON_572_000	자신의 몸이나 보금자리를 청소하느라 더러워진 꼬리는 깨끗한 샘물로 하루에 걸쳐서 씻는다.
ZKN_ULMOON_573_000	전신에서 배어 나오는 기름은 매우 부드럽다. 거친 피부가 고민인 사람에게도 효과적이다.
ZKN_ULMOON_574_000	
ZKN_ULMOON_575_000	
ZKN_ULMOON_576_000	
ZKN_ULMOON_577_000	
ZKN_ULMOON_578_000	
ZKN_ULMOON_579_000	
ZKN_ULMOON_580_000	
ZKN_ULMOON_581_000	
ZKN_ULMOON_582_000	아침 햇살을 받은 고드름이 아직 녹고 싶지 않다고 소원하여 태어났다. 밤에는 눈 속에 들어가 잠든다.
ZKN_ULMOON_583_000	빙하기에 꿋꿋하게 살아남은 매우 강인한 포켓몬. 특히 더운 지방에서는 뛰어난 인기를 자랑한다.
ZKN_ULMOON_584_000	아침 해에 녹아내리던 2마리의 바닐리치가 붙어서 추운 밤에 다시 얼어붙으면 태어난다.
ZKN_ULMOON_585_000	
ZKN_ULMOON_586_000	
ZKN_ULMOON_587_000	전기를 흩뿌리면서 날기 때문에 새포켓몬들이 다가오지 않는다. 덕분에 먹이를 독차지할 수 있다.
ZKN_ULMOON_588_000	
ZKN_ULMOON_589_000	
ZKN_ULMOON_590_000	
ZKN_ULMOON_591_000	
ZKN_ULMOON_592_000	적을 마비시켜서 물에 빠뜨리기 위해 베일 같은 손발에는 눈에 보이지 않는 독침이 잔뜩 있다.
ZKN_ULMOON_593_000	어부들이 두려워하는 존재다. 바다로 끌고 들어가 목숨을 빼앗아간다는 소문이 있다.
ZKN_ULMOON_594_000	약해진 포켓몬을 도와주는 것은 이를 노리고 오는 포켓몬에게 자신도 공격받기 때문이라고 한다.
ZKN_ULMOON_595_000	
ZKN_ULMOON_596_000	
ZKN_ULMOON_597_000	
ZKN_ULMOON_598_000	
ZKN_ULMOON_599_000	
ZKN_ULMOON_600_000	
ZKN_ULMOON_601_000	
ZKN_ULMOON_602_000	
ZKN_ULMOON_603_000	
ZKN_ULMOON_604_000	
ZKN_ULMOON_605_000	약 50년 전 지상에 떨어진 UFO에서 나타났다고 전해지는 수수께끼로 둘러싸인 포켓몬.
ZKN_ULMOON_606_000	강한 사이코 파워를 가지고 있다. 3가지 색으로 빛나는 손가락으로 상대를 조종해 기억을 바꿔 버린다.
ZKN_ULMOON_607_000	
ZKN_ULMOON_608_000	
ZKN_ULMOON_609_000	
ZKN_ULMOON_610_000	
ZKN_ULMOON_611_000	
ZKN_ULMOON_612_000	
ZKN_ULMOON_613_000	
ZKN_ULMOON_614_000	
ZKN_ULMOON_615_000	
ZKN_ULMOON_616_000	
ZKN_ULMOON_617_000	
ZKN_ULMOON_618_000	
ZKN_ULMOON_619_000	산속에 들어가 무리의 동료와 수행에 힘쓴다. 무리에 따라 킥이나 촙의 방식이 다르다.
ZKN_ULMOON_620_000	기묘한 소리로 짖는다면 위험하다. 눈에 보이지도 않는 킥과 촙의 연속 공격이 시작된다.
ZKN_ULMOON_621_000	디그다나 닥트리오가 판 터널에 침입한다. 먹이가 지나가기를 조용히 기다리고 있다.
ZKN_ULMOON_622_000	고대인이 부하로 삼기 위해 점토를 빚어서 만들었다고 하나 에너지원은 불명확하다.
ZKN_ULMOON_623_000	가슴에 있는 봉인이 풀리면 무작정 날뛰고 다니면서 마을을 벽돌 더미로 만들어 버린다.
ZKN_ULMOON_624_000	절각참의 명령에 따라 적을 공격한다. 상대를 베어 가르면 양손의 칼날을 부딪친다.
ZKN_ULMOON_625_000	자망칼의 무리를 거느리고 있다. 상대를 마무리할 때도 전혀 표정을 바꾸지 않는다.
ZKN_ULMOON_626_000	
ZKN_ULMOON_627_000	타고난 전사라고 불린다. 태어나자마자 부모에게 도전하여 인정을 받아야 한다.
ZKN_ULMOON_628_000	하늘의 용자라는 별명을 가졌다. 상처를 입어도 도망치지 않는 긍지 높고 용맹한 포켓몬이다.
ZKN_ULMOON_629_000	한창 먹고 자랄 때다. 몸의 성장에 맞춰서 해골을 몇 번이고 갈아입는다.
ZKN_ULMOON_630_000	벌차이를 위해 언제나 먹이를 찾고 있다. 약해진 포켓몬을 발견하는 대로 둥지로 데려간다.
ZKN_ULMOON_631_000	
ZKN_ULMOON_632_000	
ZKN_ULMOON_633_000	
ZKN_ULMOON_634_000	
ZKN_ULMOON_635_000	
ZKN_ULMOON_636_000	불꽃을 사용해서 몸을 지킨다. 옛날 사람들은 태양에 활화르바의 둥지가 있다고 믿고 있었다.
ZKN_ULMOON_637_000	타오르는 불꽃의 고치에서 태어나 추위에 괴로워하는 사람이나 포켓몬을 구했다는 전설이 있다.
ZKN_ULMOON_638_000	
ZKN_ULMOON_639_000	
ZKN_ULMOON_640_000	
ZKN_ULMOON_641_000	
ZKN_ULMOON_642_000	
ZKN_ULMOON_643_000	
ZKN_ULMOON_644_000	
ZKN_ULMOON_645_000	
ZKN_ULMOON_646_000	
ZKN_ULMOON_647_000	
ZKN_ULMOON_648_000	
ZKN_ULMOON_649_000	
ZKN_ULMOON_650_000	
ZKN_ULMOON_651_000	
ZKN_ULMOON_652_000	
ZKN_ULMOON_653_000	
ZKN_ULMOON_654_000	
ZKN_ULMOON_655_000	
ZKN_ULMOON_656_000	
ZKN_ULMOON_657_000	
ZKN_ULMOON_658_000	
ZKN_ULMOON_659_000	
ZKN_ULMOON_660_000	
ZKN_ULMOON_661_000	몸은 언제나 따뜻하다. 추운 지역의 트레이너는 침대에서 함께 잔다고 한다.
ZKN_ULMOON_662_000	날기 시작한 직후의 스피드는 모든 새포켓몬 중에서도 톱클래스 수준이다.
ZKN_ULMOON_663_000	새포켓몬이 주된 먹이다. 갑자기 접근한 뒤 강력한 킥으로 땅에 떨어뜨린다.
ZKN_ULMOON_664_000	
ZKN_ULMOON_665_000	
ZKN_ULMOON_666_000	
ZKN_ULMOON_667_000	혈기가 왕성하고 호기심도 왕성하다. 화가 나거나 싸움이 시작되면 짧은 갈기가 뜨거워진다.
ZKN_ULMOON_668_000	섭씨 6000도의 숨결을 내뱉지만 먹이에는 사용하지 않는다. 고기는 날것을 좋아하기 때문이다.
ZKN_ULMOON_669_000	머리의 관은 꽃가루를 모아서 만든 것이다. 치유의 효과가 숨겨져 있다.
ZKN_ULMOON_670_000	자신의 파워를 꽃에 주고 진심을 담아 돌본다. 화단을 어지럽히는 자는 용서하지 않는다.
ZKN_ULMOON_671_000	수백 년의 수명을 가졌다. 정원을 지키는 일에 일생을 바친다고 한다.
ZKN_ULMOON_672_000	
ZKN_ULMOON_673_000	
ZKN_ULMOON_674_000	상대를 겁먹게 하려고 필사적이다. 열심히 노려 본다면 겁먹은 척을 해 주자.
ZKN_ULMOON_675_000	주먹으로 이야기하는 타입이다. 긴말 없이 냅다 때려서 덤프트럭도 날려버리는 돌진을 먹인다.
ZKN_ULMOON_676_000	가만히 두면 털이 점점 자라지만 신뢰하는 자가 아니면 커트를 허락하지 않는다.
ZKN_ULMOON_677_000	
ZKN_ULMOON_678_000	
ZKN_ULMOON_679_000	
ZKN_ULMOON_680_000	
ZKN_ULMOON_681_000	
ZKN_ULMOON_682_000	
ZKN_ULMOON_683_000	
ZKN_ULMOON_684_000	
ZKN_ULMOON_685_000	
ZKN_ULMOON_686_000	동료와 정보 교환을 할 때 몸의 발광체를 복잡한 리듬으로 빛낸다.
ZKN_ULMOON_687_000	몸통에 있는 모양을 빛내서 먹이를 조종해 끌어들인다. 지느러미 끝은 굉장히 날카롭다.
ZKN_ULMOON_688_000	
ZKN_ULMOON_689_000	
ZKN_ULMOON_690_000	헤엄을 잘 못 치기 때문에 해초를 휘감고 있다. 알로라지방에서는 타타륜 주변에서 자주 발견된다.
ZKN_ULMOON_691_000	해조와 뒤섞여서 먹이를 기다렸다 금속을 녹일 정도의 독액을 내뿜어서 처리한다.
ZKN_ULMOON_692_000	오른쪽 집게에서 물을 뿜어내서 이동한다. 밸런스가 나빠서 똑바로 헤엄치는 것에 몹시 서툴다.
ZKN_ULMOON_693_000	오른팔의 속살은 꽉 차 있다. 떨어진 집게는 식재료로써 해외에 수출된다.
ZKN_ULMOON_694_000	
ZKN_ULMOON_695_000	
ZKN_ULMOON_696_000	응석받이에 제멋대로다. 티고라스는 장난으로 한 일이라도 상대는 큰 부상으로 끝나지 않을 때도 있다.
ZKN_ULMOON_697_000	고대의 왕. 큰 턱은 힘이 엄청나서 자동차도 간단하게 물어뜯어 버린다.
ZKN_ULMOON_698_000	복원에 성공했지만 오늘날의 환경은 너무 더워서 오래 살지는 못할 것으로 여겨지고 있다.
ZKN_ULMOON_699_000	몸의 표면 온도는 영하 150도다. 평소에는 매우 얌전하고 상냥한 포켓몬이다.
ZKN_ULMOON_700_000	트레이너의 팔에 리본 모양의 더듬이를 휘감는다. 닿으면 기분을 알 수 있기 때문이다.
ZKN_ULMOON_701_000	경쾌한 점프로 상대의 사각을 돌며 싸운다. 화려한 관절 기술도 특기다.
ZKN_ULMOON_702_000	위쪽 수염은 주변을 살피는 센서이고 아래로 난 수염은 전기를 발산하는 기관이다.
ZKN_ULMOON_703_000	몸에 있는 보석의 색이 바래지 않도록 멜리시의 무리는 푹신푹신한 수염으로 서로를 닦아준다.
ZKN_ULMOON_704_000	몸의 대부분이 수분이다. 건조해지면 죽어 버리므로 언제나 그늘에서 가만히 있다.
ZKN_ULMOON_705_000	전신이 무엇이든 흐물흐물하게 녹이는 점액으로 둘러싸여 있다. 만질 때는 장갑을 끼자.
ZKN_ULMOON_706_000	미끈미끈한 피부 아래에는 두꺼운 지방층이 있어 적의 공격을 받아넘긴다.
ZKN_ULMOON_707_000	옛날에는 광산에 살았지만 먹이인 광물이 줄어들어서 사람이 사는 마을에 나타나기 시작했다.
ZKN_ULMOON_708_000	그루터기에 무언가의 영혼이 깃들어 태어났다. 녹색 잎사귀를 달여 낸 물은 만병에 듣는다.
ZKN_ULMOON_709_000	발끝에서 자라난 뿌리로 주변의 나무를 조종해서 숲을 어지럽히는 자를 공격하는 포켓몬이다.
ZKN_ULMOON_710_000	
ZKN_ULMOON_711_000	
ZKN_ULMOON_712_000	
ZKN_ULMOON_713_000	
ZKN_ULMOON_714_000	먹이인 과일을 찾아 날아다닌다. 익은 정도를 초음파로 판별할 수 있다.
ZKN_ULMOON_715_000	바위도 부수는 초음파로 눈에 들어오는 모든 것에 공격을 가하는 혈기가 왕성한 포켓몬.
ZKN_ULMOON_716_000	
ZKN_ULMOON_717_000	
ZKN_ULMOON_718_000	생태계를 위협하는 자와 싸울 때 더욱 강력한 모습으로 변화한다고 전해진다.
ZKN_ULMOON_719_000	
ZKN_ULMOON_720_000	
ZKN_ULMOON_721_000	
ZKN_ULMOON_722_000	좁고 어두운 곳을 편안해한다. 트레이너의 품이나 가방을 둥지로 삼을 때도 있다.
ZKN_ULMOON_723_000	기척에 매우 민감하다. 뒤에 서 있는 상대를 기척으로 감지하고 날카로운 날개를 날려서 처리한다.
ZKN_ULMOON_724_000	불과 0.1초만에 살깃을 시위에 메겨 적을 공격한다. 눈 깜짝할 사이에 승부가 나 있다.
ZKN_ULMOON_725_000	1년에 2번 털이 새로 난다. 때가 되면 자신의 몸에 불을 붙여서 오래된 털을 태운다.
ZKN_ULMOON_726_000	갈기가 바짝 서 있으면 컨디션이 좋다는 증거다. 상태가 안 좋으면 털이 뒤로 누워 버린다.
ZKN_ULMOON_727_000	투쟁심에 불이 붙으면 허리 주변에 있는 불꽃도 한층 격렬하게 타오른다.
ZKN_ULMOON_728_000	탄력이 있는 물의 벌룬을 타고 크게 점프한다. 아크로바틱하게 싸운다.
ZKN_ULMOON_729_000	부풀린 물의 벌룬을 손발로 튕겨 내어 적에게 날린 후 폭발시켜서 공격한다.
ZKN_ULMOON_730_000	가희라는 별명을 가졌다. 달이 뜨는 밤에 무리를 이끌고 노래하는 모습은 환상적이다.
ZKN_ULMOON_731_000	가늘어 보이지만 강인한 목 근육을 가졌다. 초당 16연타로 나무를 마구 쪼아 댄다.
ZKN_ULMOON_732_000	먹은 나무열매의 씨를 부리에서 발사한다. 씨는 대지에 흩어져서 새로운 풀과 나무가 자라난다.
ZKN_ULMOON_733_000	암수의 사이가 좋다고 알려져 있다. 행운을 부르기 위해 결혼식에 데리고 온다.
ZKN_ULMOON_734_000	무엇이든 먹지만 신선하고 살아 있는 것을 좋아해서 먹이를 찾아 길을 누비고 다닌다.
ZKN_ULMOON_735_000	매우 인내심이 강한 성질이지만 좋아하는 꼬렛을 발견하면 이성을 잃고 덤벼든다.
ZKN_ULMOON_736_000	끈적끈적한 실을 뿜어 상대의 움직임을 멈추고 날카롭고 튼튼한 턱으로 집어서 처리한다.
ZKN_ULMOON_737_000	공격을 받아도 튼튼한 껍질로 철저히 방어한다. 끈질긴 상대에게는 전기로 반격한다.
ZKN_ULMOON_738_000	아크로바틱한 비행으로 적을 교란한다. 풀이 죽은 틈을 타 전격 빔을 가한다.
ZKN_ULMOON_739_000	야자나무로 착각하고 나시에 오르는 일도 있다. 분노를 사 내동댕이쳐진 다음 짓밟힌다.
ZKN_ULMOON_740_000	생각하기보다는 일단 때리고 본다. 눈사태를 펀치 러시로 되받아쳤다는 기록도 있다.
ZKN_ULMOON_741_000	다홍꿀을 빨아들인 춤추새. 트레이너가 틀린 지시를 내리면 격렬하게 화를 내는 격정적인 성격이다.
ZKN_ULMOON_742_000	생물의 오라를 느낀다. 오라를 통해 움직임을 먼저 읽어서 적을 농락하는 것이 특기다.
ZKN_ULMOON_743_000	습도나 바람의 방향으로 날씨를 예측할 수 있다. 맑은 날씨가 이어지는 때에만 모습을 보인다.
ZKN_ULMOON_744_000	목에 있는 바위를 비벼대는 것은 친밀하다는 증거다. 단 바위는 날카로워서 꽤 아프다.
ZKN_ULMOON_745_000	갈기에 있는 바위는 나이프보다 예리하고 날카롭다. 떨어진 파편은 부적으로써 소중히 여겨진다.
ZKN_ULMOON_746_000	위험해지면 눈을 반짝여서 동료를 부른다. 그 빛은 40km 밖까지 도달한다.
ZKN_ULMOON_747_000	머리 이외의 곳이라면 찢겨 나가더라도 금방 재생한다. 하룻밤 자고 나면 원래대로 돌아온다.
ZKN_ULMOON_748_000	12개의 다리로 내부를 지키는 돔을 만든다. 조수의 흐름에 영향을 받지 않아 매우 쾌적하다.
ZKN_ULMOON_749_000	상당한 힘을 가졌다. 자신의 체중의 50배에 달하는 짐을 실어도 전혀 아무렇지도 않다.
ZKN_ULMOON_750_000	10톤이나 되는 짐을 끌면서 삼일 밤낮 쉬지 않고 산길을 걸을 수 있다.
ZKN_ULMOON_751_000	물속에 녹아 있는 산소로만 호흡할 수 있어서 수포를 쓰고 육지를 돌아다닌다.
ZKN_ULMOON_752_000	중요한 것을 수포에 넣어 두는 습성이 있다. 주의하지 않으면 트레이너도 넣어 두려 한다.
ZKN_ULMOON_753_000	햇빛을 매우 좋아한다. 착실하게 일광욕을 하면 선명한 빛으로 자란다.
ZKN_ULMOON_754_000	춤추듯 적을 베어 가른다. 우아한 모습 때문에 가장 아름다운 풀포켓몬이라 불린다.
ZKN_ULMOON_755_000	어둡고 습한 곳을 좋아한다. 밤이 되면 버섯의 갓에 모인 포자가 발광한다.
ZKN_ULMOON_756_000	영역을 두고 파라섹트와 싸움을 시작하면 부근 일대는 포자투성이가 되어 버린다.
ZKN_ULMOON_757_000	독가스로 상대를 비틀비틀 약하게 만든 뒤 덮친다. 언제나 비틀거리는 얼루기에게 약하다.
ZKN_ULMOON_758_000	먹이를 잡지 못한 야도뇽은 불꽃을 뿜어내는 손바닥으로 세차게 따귀를 때려서 벌을 준다.
ZKN_ULMOON_759_000	껴안거나 만지는 것을 아주 싫어한다. 바둥바둥 날뛰면서 저항하는 힘이 굉장하다.
ZKN_ULMOON_760_000	무시무시한 괴력을 자랑한다. 알로라지방에서 가장 위험한 포켓몬이라 부르는 사람도 많다.
ZKN_ULMOON_761_000	새포켓몬에게 삼켜질 것 같으면 머리의 꼭지를 회전시켜서 저항하지만 대체로 소용없다.
ZKN_ULMOON_762_000	뛰어오르듯 돌아다니면서 머리의 꼭지를 휘두른다. 부딪히면 상당히 아프다.
ZKN_ULMOON_763_000	공격적인 기질을 가진 포켓몬으로 킥의 명수다. 상대를 차올릴 때마다 크게 웃는다.
ZKN_ULMOON_764_000	딴 꽃에 체액을 묻혀 몸에 붙인다. 꽃잎에서 감도는 향기는 치유 효과가 있다.
